PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
43734790,Boundary integrability of nonlinear sigma models.,3,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:u5HHmVD_uO8C,Niall MacKay,2005/2/1,Theoretical & Mathematical Physics,,,['NJ MacKay'],NJ MacKay,
22359807,Local versus non-local charges in integrable field theories,2,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:eQOLeE2rZwMC,Niall MacKay,1998/11/1,Czechoslovak journal of physics,,,['NJ MacKay'],NJ MacKay,
7791276,Quantum affine Toda solitons,2,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:YsMSGLbcyi4C,Niall MacKay,1998/11/1,,Reviews in Mathematical Physics,,['NJ MacKay'],NJ MacKay,
31103421,A Note on the Quantum Affine Toda Lax Operator,2,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:ZeXyd9-uunAC,Niall MacKay,1994/8/20,Modern Physics Letters A,,,['NJ MacKay'],NJ MacKay,
51364036,Skew-adjusted extremized mean: A simple method for identifying and learning from contrarian minorities in groups of forecasters.,1,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:fPk4N6BV_jEC,Niall MacKay,2022/7/28,Decision,,,"['Ben Powell', 'Ville A Satopaa', 'Niall MacKay', 'Philip E Tetlock']",Ben Powell,"['Ville A Satopaa', 'Niall MacKay', 'Philip E Tetlock']"
68922807,Stochastic gel-shatter cycles in coalescence-fragmentation models,1,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:9ZlFYXVOiuMC,Niall MacKay,2021/5/10,Europhysics Letters,,,"['Brennen T Fagan', 'Niall J MacKay', 'Dmitri O Pushkin', 'A Jamie Wood']",Brennen T Fagan,"['Niall J MacKay', 'Dmitri O Pushkin', 'A Jamie Wood']"
31112369,Dogger Bank: Weighing the fog of war,1,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:8k81kl-MbHgC,Niall MacKay,2017/6/1,Significance,,,"['Niall MacKay', 'Chris Price', 'A Jamie Wood']",Niall MacKay,"['Chris Price', 'A Jamie Wood']"
52414105,Kepler unbound: some elegant curiosities of classical mechanics,1,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:qUcmZB5y_30C,Niall MacKay,2015/1/1,American Journal of Physics,,,"['Niall J MacKay', 'Sam Salour']",Niall J MacKay,['Sam Salour']
80928113,London house prices are power-law distributed,1,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:RYcK_YlVTxYC,Niall MacKay,2010/12/14,arXiv preprint arXiv:1012.3039,,,['Niall MacKay'],Niall MacKay,
64313914,Mathematical models of the battle of Britain,1,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:_xSYboBqXhAC,Niall MacKay,2009/1/1,,,11-19 IMA Conference on Mathematics in Defence,['Niall MacKay'],Niall MacKay,
