PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
60653538,Supplement of Prog,5,1995,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:9vf0nzSNQJEC,Ed Corrigan,1995/1/1,Theor. Phys,,,"['E Corrigan', 'PE Dorey', 'RH Rietdijk']",E Corrigan,"['PE Dorey', 'RH Rietdijk']"
69555387,Integrable defects at junctions within a network,3,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:j8SEvjWlNXcC,Ed Corrigan,2020/11/10,Journal of Physics A: Mathematical and Theoretical,,,"['Ed Corrigan', 'Cristina Zambon']",Ed Corrigan,['Cristina Zambon']
12847056,Type II defects revisited,3,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:PR6Y55bgFSsC,Ed Corrigan,2018/9/1,Journal of High Energy Physics,,,"['Edward Corrigan', 'Cristina Zambon']",Edward Corrigan,['Cristina Zambon']
30423109,Some comments on twisted ghosts,3,1987,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:iH-uZ7U-co4C,Ed Corrigan,1987/8/6,Physics Letters B,,,"['Edward Corrigan', 'Timothy J Hollowood', 'L Palla']",Edward Corrigan,"['Timothy J Hollowood', 'L Palla']"
21217658,Some comments on a cubic algebra,3,1985,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:ns9cj8rnVeAC,Ed Corrigan,1985/1/1,"Proceedings of the Winter School"" Geometry and Physics""",,,['E Corrigan'],E Corrigan,
81294108,Purely transmitting integrable defects,2,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:M3NEmzRMIkIC,Ed Corrigan,2006/10/1,Czechoslovak Journal of Physics,,,['E Corrigan'],E Corrigan,
95078198,Knot physics,2,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:isC4tDSrTZIC,Ed Corrigan,1993/6/1,Physics World,,,['Edward Corrigan'],Edward Corrigan,
13418577,Some aspects of twists and strings,2,1986,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:PELIpwtuRlgC,Ed Corrigan,1986/10/1,,,,['E Corrigan'],E Corrigan,
61009563,Amplitudes and vertices in dual models,2,1972,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:g5m5HwL7SMYC,Ed Corrigan,1972/1/1,,,,['Edward Francis Corrigan'],Edward Francis Corrigan,
59707892,"Corrigendum:“Investigation of lattice anharmonicity in thermoelectric LaOBiS2–xSex through Grüneisen parameter”[Appl. Phys. Express 14, 071002 (2021)]",1,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:LI9QrySNdTsC,Ed Corrigan,2022/1/1,Applied Physics Express,,,"['E Corrigan', 'GW Delius']",E Corrigan,['GW Delius']
40905085,Classical solutions in field theory,1,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:BrmTIyaxlBUC,Ed Corrigan,2013/3/9,Current Topics in Elementary Particle Physics,,,['E Corrigan'],E Corrigan,
97981527,Aspects of fermionic dual models,1,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:geHnlv5EZngC,Ed Corrigan,2012/4/1,The birth of string theory,,,['EDWARD Corrigan'],EDWARD Corrigan,
88971833,Affine Toda field theory: S-matrix vs perturbation,1,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:5ugPr518TE4C,Ed Corrigan,2007/2/8,"Quantum Groups: Proceedings of Workshops held in the Euler International Mathematical Institute, Leningrad, Fall 1990",,,"['HW BRADEN', 'E CORRIGAN', 'PE DOREY', 'R SASAKI']",HW BRADEN,"['E CORRIGAN', 'PE DOREY', 'R SASAKI']"
60565422,Toda's amazing lattice,1,1992,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:k_IJM867U9cC,Ed Corrigan,1992/12/1,Physics World,,,['Edward Corrigan'],Edward Corrigan,
17196307,A brief introduction to the monopole,1,1984,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:BqipwSGYUEgC,Ed Corrigan,1984/1/1,Proceedings of the 11th Winter School on Abstract Analysis,,,['E Corrigan'],E Corrigan,
25582113,Monopoles in the Atiyah-Ward formalism,1,1982,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:lSLTfruPkqcC,Ed Corrigan,1982/1/1,"Monopoles in Quantum Field Theory: Proceedings of the Monopole Meeting, Trieste, Italy, December 1981",,,['E Corrigan'],E Corrigan,
8719179,Adding integrable defects to the Boussinesq equation,,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:lmc2jWPfTJgC,Ed Corrigan,2023/6/6,arXiv preprint arXiv:2306.03772,,,"['E Corrigan', 'C Zambon']",E Corrigan,['C Zambon']
60563283,David Ian Olive. 16 April 1937—7 November 2012,,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:XD-gHx7UXLsC,Ed Corrigan,2020/12/1,,BIOGRAPHICAL MEMOIRS OF FELLOWS OF THE ROYAL SOCIETY,,"['Edward Corrigan', 'Peter Goddard']",Edward Corrigan,['Peter Goddard']
84235534,David Olive: his life and work,,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:t7zJ5fGR-2UC,Ed Corrigan,2020/9/12,arXiv preprint arXiv:2009.05849,,,"['Edward Corrigan', 'Peter Goddard']",Edward Corrigan,['Peter Goddard']
13716667,Aspects of Integrable Defects,,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:sSrBHYA8nusC,Ed Corrigan,2013/7/26,"Symmetries and Groups in Contemporary Physics: Proceedings of the XXIX International Colloquium on Group-Theoretical Methods in Physics, Tianjin, China, 20-26 August 2012",,,['Ed Corrigan'],Ed Corrigan,
23338398,PRESENTATION OF THE 2012 WEYL PRIZE AWARDEE: RAZVAN GURAU,,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:q3oQSFYPqjQC,Ed Corrigan,2013/1/1,,,,['E CORRIGAN'],E CORRIGAN,
72215997,ASPECTS OF INTEGRABLE QUANTUM FIELD THEORIES,,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:TIZ-Mc8IlK0C,Ed Corrigan,2012/12/6,Integrable Structures of Exactly Solvable Two-Dimensional Models of Quantum Field Theory,,,['E CORRIGAN'],E CORRIGAN,
87223684,Comments on defects in the a {sub r} Toda field theories,,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:kzcrU_BdoSEC,Ed Corrigan,2009/7/31,"Journal of Physics. A, Mathematical and Theoretical (Online)",,,"['E Corrigan', 'C Zambon']",E Corrigan,['C Zambon']
57898977,Aspects of dual models many years ago,,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:RGFaLdJalmkC,Ed Corrigan,2008/10/14,arXiv preprint arXiv:0810.2480,,,['Edward Corrigan'],Edward Corrigan,
60111200,Aspects of Purely Transmitting Defects in Integrable Field Theories,,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:J-pR_7NvFogC,Ed Corrigan,2008/1/1,Bulg. J. Phys,,,['E Corrigan'],E Corrigan,
7990626,Monopole solitons,,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:JV2RwH3_ST0C,Ed Corrigan,2006/10/11,,,,['EF Corrigan'],EF Corrigan,
27273533,Multimonopoles,,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:fPk4N6BV_jEC,Ed Corrigan,2005/5/23,,,,['E Corrigan'],E Corrigan,
34242497,Aspects of Integrable Quantum Field Theories with Boundaries,,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:pqnbT2bcN3wC,Ed Corrigan,2001/8/31,,,,['E Corrigan'],E Corrigan,
68194611,"Affine Toda field theory” is a theory of r scalar fields in two-dimensional Minkowski space-time, where r is the rank of a compact semi-simple Lie algebra g. The classical field",,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:WqliGbK-hY8C,Ed Corrigan,1994/6/28,Interface Between Physics And Mathematics-Proceedings Of The International Conference,,,['E Corrigan'],E Corrigan,
565208,List of participants of the conference,,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:hkOj_22Ku90C,Ed Corrigan,1993/5/1,Teoreticheskaya i Matematicheskaya Fizika,,,"['Eugenii N ANTONOV', 'Constanitin BACHAS', 'Jose LF BARBON', 'Alexander A BELAVIN', 'Ingemar BENGTSSON', 'Anatoliy I BUGRIJ', 'Ivan M BURBAN', 'Leonid O CHEKHOV', 'Andrei CHESHEL', 'Ed CORRIGAN', 'Alexander GANCHEV', 'GATO-RIVERA Beatriz', 'Alexander M GAVRILIK', 'Vladimir P GERSHUN', 'Maria I GOLENISCHEWA-KUTUZOVA', 'Alexander S GORSKY', 'UKRAINE Kiev', 'UKRAINE Kharkov']",Eugenii N ANTONOV,"['Constanitin BACHAS', 'Jose LF BARBON', 'Alexander A BELAVIN', 'Ingemar BENGTSSON', 'Anatoliy I BUGRIJ', 'Ivan M BURBAN', 'Leonid O CHEKHOV', 'Andrei CHESHEL', 'Ed CORRIGAN', 'Alexander GANCHEV', 'GATO-RIVERA Beatriz', 'Alexander M GAVRILIK', 'Vladimir P GERSHUN', 'Maria I GOLENISCHEWA-KUTUZOVA', 'Alexander S GORSKY', 'UKRAINE Kiev', 'UKRAINE Kharkov']"
43193459,Aspects of affine Toda field theory,,1993,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=100&pagesize=100&citation_for_view=ipm-si4AAAAJ:YFjsv_pBGBYC,Ed Corrigan,1993/5/1,,Theoretical and Mathematical Physics,,['E Corrigan'],E Corrigan,
