PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
55210137,Three-dimensional instability of an elliptic Kirchhoff vortex,16,1988,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:M3ejUd6NZC8C,Konstantin Ilin,1988/5/1,Fluid Dynamics,,,"['VA Vladimirov', ""KI Il'In""]",VA Vladimirov,"[""KI Il'In""]"
23946606,On the stability of the dynamical system ‘rigid body+ inviscid fluid’,13,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:Y0pCki6q_DkC,Konstantin Ilin,1999/5/1,Journal of fluid mechanics,,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
18190641,On the stability of the Couette–Taylor flow between rotating porous cylinders with radial flow,12,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:e5wmG9Sq2KIC,Konstantin Ilin,2020/3/1,European Journal of Mechanics-B/Fluids,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
20674295,Inviscid instability of an incompressible flow between rotating porous cylinders to three-dimensional perturbations,10,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:7PzlFSSx8tAC,Konstantin Ilin,2017/1/1,European Journal of Mechanics-B/Fluids,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
8043828,On Arnol’d’s variational principles in fluid mechanics,9,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:IjCSPb-OGe4C,Konstantin Ilin,2000/1/1,"The Arnoldfest (Toronto, ON, 1997)",,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
44322862,On the steady streaming induced by vibrating walls,8,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:kNdYIx-mwKoC,Konstantin Ilin,2012/1/1,SIAM Journal on Applied Mathematics,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
94535748,Steady streaming between two vibrating planes at high Reynolds numbers,8,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:Tyk-4Ss8FVUC,Konstantin Ilin,2011/8/12,arXiv preprint arXiv:1108.2710,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
42909431,On the Arnold stability of a solid in a plane steady flow of an ideal incompressible fluid,7,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:_FxGoFyzp5QC,Konstantin Ilin,1998/1/1,Theoretical and computational fluid dynamics,,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
33856651,Steady viscous flows in an annulus between two cylinders produced by vibrations of the inner cylinder,6,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&citation_for_view=BUNtYuoAAAAJ:eQOLeE2rZwMC,Konstantin Ilin,2010/8/27,arXiv preprint arXiv:1008.4704,,,"['Konstantin Ilin', 'Muhammad A Sadiq']",Konstantin Ilin,['Muhammad A Sadiq']
29950324,Stability of a baroclinic vortex,6,1991,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:YsMSGLbcyi4C,Konstantin Ilin,1991/1/1,Izv. Akad. Nauk SSSR Ser. Fiz. Atmosfer. i Okeana,,,['KI Ilin'],KI Ilin,
24263005,Virial functionals in fluid dynamics,5,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:zYLM7Y9cAGgC,Konstantin Ilin,2003/4/1,Moscow Mathematical Journal,,,"['Vladimir Alekseevich Vladimirov', 'Konstantin Ivanovich Ilin']",Vladimir Alekseevich Vladimirov,['Konstantin Ivanovich Ilin']
13738579,On the stability of Alfvén discontinuity,4,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:LkGwnXOMwfcC,Konstantin Ilin,2006/10/1,Physics of plasmas,,,"['KI Ilin', 'Yu L Trakhinin']",KI Ilin,['Yu L Trakhinin']
25141293,On the stability of a rigid body in a magnetostatic equilibrium,4,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:WF5omc3nYNoC,Konstantin Ilin,2003/9/1,European Journal of Mechanics-B/Fluids,,,"['VA Vladimirov', 'HK Moffatt', 'PA Davidson', 'KI Ilin']",VA Vladimirov,"['HK Moffatt', 'PA Davidson', 'KI Ilin']"
31243095,Indirect Taxis on a Fluctuating Environment,3,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:maZDTaKrznsC,Konstantin Ilin,2020/11/17,Mathematics,,,"['Andrey Morgulis', 'Konstantin Ilin']",Andrey Morgulis,['Konstantin Ilin']
80198325,Generalized isovorticity principle for ideal magnetohydrodynamics,3,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:W7OEmFMy1HYC,Konstantin Ilin,2020/1/30,,,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
26058947,A remark on the disorienting of species due to the fluctuating environment,3,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:R3hNpaxXUhUC,Konstantin Ilin,2018/7/27,arXiv preprint arXiv:1808.02091,,,"['Andrey Morgulis', 'Konstantin Ilin']",Andrey Morgulis,['Konstantin Ilin']
73542321,Instability of an inviscid flow between rotating porous cylinders with radial flow to three-dimensional perturbations,3,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:TFP_iSt0sucC,Konstantin Ilin,2015/2/1,arXiv preprint arXiv:1502.02600,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
34530008,Instability of a viscous flow between rotating porous cylinders with radial flow,3,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:4JMBOYKVnBMC,Konstantin Ilin,2013/12/9,arXiv preprint arXiv:1312.2594,,,"['Konstantin Ilin', 'Andrey Morgulis']",Konstantin Ilin,['Andrey Morgulis']
78309220,An asymptotic model in acoustics: acoustic drift equations,3,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:YOwf2qJgpHMC,Konstantin Ilin,2013/11/1,The Journal of the Acoustical Society of America,,,"['Vladimir A Vladimirov', 'Konstantin Ilin']",Vladimir A Vladimirov,['Konstantin Ilin']
39072006,On the energy instability of liquid crystals,3,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:ufrVoPGSRksC,Konstantin Ilin,1998/2/1,European Journal of Applied Mathematics,,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
54585901,Stability of a solid in a vortex flow of ideal liquid,3,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:aqlVkmm33-oC,Konstantin Ilin,1994/1/1,Journal of applied mechanics and technical physics,,,"['VA Vladimirov', ""KI Il'in""]",VA Vladimirov,"[""KI Il'in""]"
36084650,Steady streaming in a channel with permeable walls,2,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:5nxA0vEk-isC,Konstantin Ilin,2014/2/1,European Journal of Applied Mathematics,,,['Konstantin Ilin'],Konstantin Ilin,
4828165,On stability of Alfvén discontinuities,2,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:0EnyYjriUFMC,Konstantin Ilin,2009/2/1,Mathematical methods in the applied sciences,,,"['Konstantin Ilin', 'Yuri Trakhinin']",Konstantin Ilin,['Yuri Trakhinin']
59610204,Note on the nonlinear stability of stratified fluid equilibria,2,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:roLk4NBRz8UC,Konstantin Ilin,1998/7/1,Physica D: Nonlinear Phenomena,,,"['VA Vladimirov', 'KI Ilin']",VA Vladimirov,['KI Ilin']
95967654,"Drift, stabilizing and destabilizing for a Patlak-Keller-Segel system with the short-wavelength external signal",1,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:j3f4tGmQtD8C,Konstantin Ilin,2019/8/19,arXiv preprint arXiv:1908.07075,,,"['Andrey Morgulis', 'Konstantin Ilin']",Andrey Morgulis,['Konstantin Ilin']
33169516,Shallow-water models for a vibrating fluid,1,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=BUNtYuoAAAAJ&cstart=20&pagesize=80&citation_for_view=BUNtYuoAAAAJ:ZeXyd9-uunAC,Konstantin Ilin,2017/12/1,Journal of Fluid Mechanics,,,['Konstantin Ilin'],Konstantin Ilin,
